payment_id,user_id,payment_date,amount
17058,22579,2024-01-18,24.0
17059,22585,2024-01-25,12.0
17060,22585,2024-02-24,12.0
17061,22585,2024-03-25,12.0
17062,22585,2024-04-24,12.0
17063,22585,2024-05-24,12.0
17064,22585,2024-06-23,12.0
17065,22585,2024-07-23,12.0
17066,22585,2024-08-22,12.0
17067,22585,2024-09-21,12.0
17068,22585,2024-10-21,12.0
17069,22585,2024-11-20,12.0
17070,22585,2024-12-20,12.0
17071,22587,2024-11-20,12.0
17072,22587,2024-12-20,12.0
17073,22592,2024-07-30,12.0
17074,22592,2024-08-29,12.0
17075,22592,2024-09-28,12.0
17076,22592,2024-10-28,12.0
17077,22592,2024-11-27,12.0
17078,22592,2024-12-27,12.0
17079,22601,2024-11-04,24.0
17080,22601,2024-12-04,24.0
17081,22602,2024-09-15,24.0
17082,22613,2024-07-08,24.0
17083,22613,2024-08-07,24.0
17084,22613,2024-09-06,24.0
17085,22613,2024-10-06,24.0
17086,22613,2024-11-05,24.0
17087,22613,2024-12-05,24.0
17088,22620,2024-09-04,12.0
17089,22620,2024-10-04,12.0
17090,22620,2024-11-03,12.0
17091,22620,2024-12-03,12.0
17092,22624,2024-01-20,24.0
17093,22624,2024-02-19,24.0
17094,22624,2024-03-20,24.0
17095,22624,2024-04-19,24.0
17096,22624,2024-05-19,24.0
17097,22624,2024-06-18,24.0
17098,22624,2024-07-18,24.0
17099,22624,2024-08-17,24.0
17100,22624,2024-09-16,24.0
17101,22624,2024-10-16,24.0
17102,22624,2024-11-15,24.0
17103,22624,2024-12-15,24.0
17104,22626,2024-01-16,12.0
17105,22627,2024-06-30,12.0
17106,22627,2024-07-30,12.0
17107,22627,2024-08-29,12.0
17108,22627,2024-09-28,12.0
17109,22627,2024-10-28,12.0
17110,22627,2024-11-27,12.0
17111,22627,2024-12-27,12.0
17112,22629,2024-07-07,24.0
17113,22629,2024-08-06,24.0
17114,22629,2024-09-05,24.0
17115,22629,2024-10-05,24.0
17116,22629,2024-11-04,24.0
17117,22629,2024-12-04,24.0
17118,22630,2024-04-08,24.0
17119,22630,2024-05-08,24.0
17120,22630,2024-06-07,24.0
17121,22630,2024-07-07,24.0
17122,22630,2024-08-06,24.0
17123,22630,2024-09-05,24.0
17124,22630,2024-10-05,24.0
17125,22630,2024-11-04,24.0
17126,22630,2024-12-04,24.0
17127,22640,2024-11-16,12.0
17128,22640,2024-12-16,12.0
17129,22641,2024-11-27,12.0
17130,22649,2024-04-20,12.0
17131,22650,2024-03-23,12.0
17132,22653,2024-09-30,12.0
17133,22653,2024-10-30,12.0
17134,22653,2024-11-29,12.0
17135,22653,2024-12-29,12.0
17136,22673,2024-03-18,12.0
17137,22673,2024-04-17,12.0
17138,22673,2024-05-17,12.0
17139,22673,2024-06-16,12.0
17140,22673,2024-07-16,12.0
17141,22673,2024-08-15,12.0
17142,22673,2024-09-14,12.0
17143,22673,2024-10-14,12.0
17144,22673,2024-11-13,12.0
17145,22673,2024-12-13,12.0
17146,22686,2024-12-05,12.0
17147,22689,2024-03-22,24.0
17148,22701,2024-05-24,12.0
17149,22703,2024-04-05,12.0
17150,22703,2024-05-05,12.0
17151,22703,2024-06-04,12.0
17152,22703,2024-07-04,12.0
17153,22703,2024-08-03,12.0
17154,22703,2024-09-02,12.0
17155,22703,2024-10-02,12.0
17156,22703,2024-11-01,12.0
17157,22703,2024-12-01,12.0
17158,22703,2024-12-31,12.0
17159,22714,2024-06-20,24.0
17160,22719,2024-05-05,24.0
17161,22719,2024-06-04,24.0
17162,22719,2024-07-04,24.0
17163,22719,2024-08-03,24.0
17164,22719,2024-09-02,24.0
17165,22719,2024-10-02,24.0
17166,22719,2024-11-01,24.0
17167,22719,2024-12-01,24.0
17168,22719,2024-12-31,24.0
17169,22721,2024-06-17,24.0
17170,22722,2024-10-12,24.0
17171,22722,2024-11-11,24.0
17172,22722,2024-12-11,24.0
17173,22724,2024-07-31,24.0
17174,22724,2024-08-30,24.0
17175,22724,2024-09-29,24.0
17176,22724,2024-10-29,24.0
17177,22724,2024-11-28,24.0
17178,22724,2024-12-28,24.0
17179,22735,2025-01-04,12.0
17180,22746,2024-08-05,12.0
17181,22759,2024-08-11,12.0
17182,22759,2024-09-10,12.0
17183,22759,2024-10-10,12.0
17184,22759,2024-11-09,12.0
17185,22759,2024-12-09,12.0
17186,22763,2024-11-18,12.0
17187,22763,2024-12-18,12.0
17188,22765,2024-06-09,24.0
17189,22765,2024-07-09,24.0
17190,22765,2024-08-08,24.0
17191,22765,2024-09-07,24.0
17192,22765,2024-10-07,24.0
17193,22765,2024-11-06,24.0
17194,22765,2024-12-06,24.0
17195,22771,2024-05-16,12.0
17196,22771,2024-06-15,12.0
17197,22771,2024-07-15,12.0
17198,22771,2024-08-14,12.0
17199,22771,2024-09-13,12.0
17200,22771,2024-10-13,12.0
17201,22771,2024-11-12,12.0
17202,22771,2024-12-12,12.0
17203,22784,2024-01-27,12.0
17204,22796,2024-01-30,12.0
17205,22796,2024-02-29,12.0
17206,22796,2024-03-30,12.0
17207,22796,2024-04-29,12.0
17208,22796,2024-05-29,12.0
17209,22796,2024-06-28,12.0
17210,22796,2024-07-28,12.0
17211,22796,2024-08-27,12.0
17212,22796,2024-09-26,12.0
17213,22796,2024-10-26,12.0
17214,22796,2024-11-25,12.0
17215,22796,2024-12-25,12.0
17216,22805,2024-04-10,12.0
17217,22805,2024-05-10,12.0
17218,22805,2024-06-09,12.0
17219,22805,2024-07-09,12.0
17220,22805,2024-08-08,12.0
17221,22805,2024-09-07,12.0
17222,22805,2024-10-07,12.0
17223,22805,2024-11-06,12.0
17224,22805,2024-12-06,12.0
17225,22814,2024-09-25,24.0
17226,22817,2024-03-31,12.0
17227,22818,2024-07-20,12.0
17228,22818,2024-08-19,12.0
17229,22818,2024-09-18,12.0
17230,22818,2024-10-18,12.0
17231,22818,2024-11-17,12.0
17232,22818,2024-12-17,12.0
17233,22826,2024-10-15,12.0
17234,22828,2024-02-19,12.0
17235,22828,2024-03-20,12.0
17236,22828,2024-04-19,12.0
17237,22828,2024-05-19,12.0
17238,22828,2024-06-18,12.0
17239,22828,2024-07-18,12.0
17240,22828,2024-08-17,12.0
17241,22828,2024-09-16,12.0
17242,22828,2024-10-16,12.0
17243,22828,2024-11-15,12.0
17244,22828,2024-12-15,12.0
17245,22831,2024-11-09,12.0
17246,22835,2025-01-03,12.0
17247,22840,2024-08-12,24.0
17248,22840,2024-09-11,24.0
17249,22840,2024-10-11,24.0
17250,22840,2024-11-10,24.0
17251,22840,2024-12-10,24.0
17252,22848,2024-09-27,12.0
17253,22851,2024-06-05,12.0
17254,22854,2024-05-31,24.0
17255,22854,2024-06-30,24.0
17256,22854,2024-07-30,24.0
17257,22854,2024-08-29,24.0
17258,22854,2024-09-28,24.0
17259,22854,2024-10-28,24.0
17260,22854,2024-11-27,24.0
17261,22854,2024-12-27,24.0
17262,22855,2024-06-30,24.0
17263,22855,2024-07-30,24.0
17264,22855,2024-08-29,24.0
17265,22855,2024-09-28,24.0
17266,22855,2024-10-28,24.0
17267,22855,2024-11-27,24.0
17268,22855,2024-12-27,24.0
17269,22874,2024-11-17,12.0
17270,22874,2024-12-17,12.0
17271,22875,2024-06-01,24.0
17272,22875,2024-07-01,24.0
17273,22875,2024-07-31,24.0
17274,22875,2024-08-30,24.0
17275,22875,2024-09-29,24.0
17276,22875,2024-10-29,24.0
17277,22875,2024-11-28,24.0
17278,22875,2024-12-28,24.0
17279,22882,2024-12-30,24.0
17280,22888,2024-02-11,12.0
17281,22888,2024-03-12,12.0
17282,22888,2024-04-11,12.0
17283,22888,2024-05-11,12.0
17284,22888,2024-06-10,12.0
17285,22888,2024-07-10,12.0
17286,22888,2024-08-09,12.0
17287,22888,2024-09-08,12.0
17288,22888,2024-10-08,12.0
17289,22888,2024-11-07,12.0
17290,22888,2024-12-07,12.0
17291,22892,2024-02-29,12.0
17292,22897,2024-05-23,24.0
17293,22897,2024-06-22,24.0
17294,22897,2024-07-22,24.0
17295,22897,2024-08-21,24.0
17296,22897,2024-09-20,24.0
17297,22897,2024-10-20,24.0
17298,22897,2024-11-19,24.0
17299,22897,2024-12-19,24.0
17300,22905,2024-07-12,12.0
17301,22912,2024-06-08,12.0
17302,22912,2024-07-08,12.0
17303,22912,2024-08-07,12.0
17304,22912,2024-09-06,12.0
17305,22912,2024-10-06,12.0
17306,22912,2024-11-05,12.0
17307,22912,2024-12-05,12.0
17308,22926,2024-06-11,12.0
17309,22926,2024-07-11,12.0
17310,22926,2024-08-10,12.0
17311,22926,2024-09-09,12.0
17312,22926,2024-10-09,12.0
17313,22926,2024-11-08,12.0
17314,22926,2024-12-08,12.0
17315,22930,2024-08-13,12.0
17316,22931,2024-02-07,12.0
17317,22931,2024-03-08,12.0
17318,22931,2024-04-07,12.0
17319,22931,2024-05-07,12.0
17320,22931,2024-06-06,12.0
17321,22931,2024-07-06,12.0
17322,22931,2024-08-05,12.0
17323,22931,2024-09-04,12.0
17324,22931,2024-10-04,12.0
17325,22931,2024-11-03,12.0
17326,22931,2024-12-03,12.0
17327,22936,2024-06-02,24.0
17328,22936,2024-07-02,24.0
17329,22936,2024-08-01,24.0
17330,22936,2024-08-31,24.0
17331,22936,2024-09-30,24.0
17332,22936,2024-10-30,24.0
17333,22936,2024-11-29,24.0
17334,22936,2024-12-29,24.0
17335,22951,2024-11-19,12.0
17336,22951,2024-12-19,12.0
17337,22953,2024-11-27,12.0
17338,22954,2024-12-06,12.0
17339,22956,2024-09-02,12.0
17340,22962,2024-02-07,12.0
17341,22964,2024-03-23,24.0
17342,22964,2024-04-22,24.0
17343,22964,2024-05-22,24.0
17344,22964,2024-06-21,24.0
17345,22964,2024-07-21,24.0
17346,22964,2024-08-20,24.0
17347,22964,2024-09-19,24.0
17348,22964,2024-10-19,24.0
17349,22964,2024-11-18,24.0
17350,22964,2024-12-18,24.0
17351,22967,2024-08-02,24.0
17352,22967,2024-09-01,24.0
17353,22967,2024-10-01,24.0
17354,22967,2024-10-31,24.0
17355,22967,2024-11-30,24.0
17356,22967,2024-12-30,24.0
17357,22970,2024-07-11,12.0
17358,22975,2024-12-19,12.0
17359,22984,2024-09-11,12.0
17360,22986,2024-12-13,12.0
17361,22988,2024-04-05,12.0
17362,22988,2024-05-05,12.0
17363,22988,2024-06-04,12.0
17364,22988,2024-07-04,12.0
17365,22988,2024-08-03,12.0
17366,22988,2024-09-02,12.0
17367,22988,2024-10-02,12.0
17368,22988,2024-11-01,12.0
17369,22988,2024-12-01,12.0
17370,22988,2024-12-31,12.0
17371,22995,2024-11-08,24.0
17372,22995,2024-12-08,24.0
17373,23002,2024-01-29,12.0
17374,23002,2024-02-28,12.0
17375,23002,2024-03-29,12.0
17376,23002,2024-04-28,12.0
17377,23002,2024-05-28,12.0
17378,23002,2024-06-27,12.0
17379,23002,2024-07-27,12.0
17380,23002,2024-08-26,12.0
17381,23002,2024-09-25,12.0
17382,23002,2024-10-25,12.0
17383,23002,2024-11-24,12.0
17384,23002,2024-12-24,12.0
17385,23004,2024-03-05,12.0
17386,23004,2024-04-04,12.0
17387,23004,2024-05-04,12.0
17388,23004,2024-06-03,12.0
17389,23004,2024-07-03,12.0
17390,23004,2024-08-02,12.0
17391,23004,2024-09-01,12.0
17392,23004,2024-10-01,12.0
17393,23004,2024-10-31,12.0
17394,23004,2024-11-30,12.0
17395,23004,2024-12-30,12.0
17396,23008,2024-06-11,12.0
17397,23008,2024-07-11,12.0
17398,23008,2024-08-10,12.0
17399,23008,2024-09-09,12.0
17400,23008,2024-10-09,12.0
17401,23008,2024-11-08,12.0
17402,23008,2024-12-08,12.0
17403,23009,2024-10-05,12.0
17404,23013,2024-11-20,12.0
17405,23015,2024-03-24,12.0
17406,23015,2024-04-23,12.0
17407,23015,2024-05-23,12.0
17408,23015,2024-06-22,12.0
17409,23015,2024-07-22,12.0
17410,23015,2024-08-21,12.0
17411,23015,2024-09-20,12.0
17412,23015,2024-10-20,12.0
17413,23015,2024-11-19,12.0
17414,23015,2024-12-19,12.0
17415,23024,2024-09-19,12.0
17416,23040,2024-07-10,12.0
17417,23040,2024-08-09,12.0
17418,23040,2024-09-08,12.0
17419,23040,2024-10-08,12.0
17420,23040,2024-11-07,12.0
17421,23040,2024-12-07,12.0
17422,23041,2024-04-18,24.0
17423,23047,2024-04-07,12.0
17424,23047,2024-05-07,12.0
17425,23047,2024-06-06,12.0
17426,23047,2024-07-06,12.0
17427,23047,2024-08-05,12.0
17428,23047,2024-09-04,12.0
17429,23047,2024-10-04,12.0
17430,23047,2024-11-03,12.0
17431,23047,2024-12-03,12.0
17432,23052,2025-01-10,24.0
17433,23055,2024-06-27,24.0
17434,23055,2024-07-27,24.0
17435,23055,2024-08-26,24.0
17436,23055,2024-09-25,24.0
17437,23055,2024-10-25,24.0
17438,23055,2024-11-24,24.0
17439,23055,2024-12-24,24.0
17440,23079,2024-07-28,24.0
17441,23079,2024-08-27,24.0
17442,23079,2024-09-26,24.0
17443,23079,2024-10-26,24.0
17444,23079,2024-11-25,24.0
17445,23079,2024-12-25,24.0
17446,23086,2024-06-17,12.0
17447,23100,2024-06-11,24.0
17448,23105,2024-03-19,12.0
17449,23106,2024-08-04,12.0
17450,23106,2024-09-03,12.0
17451,23106,2024-10-03,12.0
17452,23106,2024-11-02,12.0
17453,23106,2024-12-02,12.0
17454,23108,2024-02-22,12.0
17455,23112,2024-06-07,24.0
17456,23112,2024-07-07,24.0
17457,23112,2024-08-06,24.0
17458,23112,2024-09-05,24.0
17459,23112,2024-10-05,24.0
17460,23112,2024-11-04,24.0
17461,23112,2024-12-04,24.0
17462,23123,2024-02-27,12.0
17463,23123,2024-03-28,12.0
17464,23123,2024-04-27,12.0
17465,23123,2024-05-27,12.0
17466,23123,2024-06-26,12.0
17467,23123,2024-07-26,12.0
17468,23123,2024-08-25,12.0
17469,23123,2024-09-24,12.0
17470,23123,2024-10-24,12.0
17471,23123,2024-11-23,12.0
17472,23123,2024-12-23,12.0
17473,23133,2024-10-05,12.0
17474,23133,2024-11-04,12.0
17475,23133,2024-12-04,12.0
17476,23136,2024-06-05,12.0
17477,23136,2024-07-05,12.0
17478,23136,2024-08-04,12.0
17479,23136,2024-09-03,12.0
17480,23136,2024-10-03,12.0
17481,23136,2024-11-02,12.0
17482,23136,2024-12-02,12.0
17483,23137,2024-10-17,24.0
17484,23137,2024-11-16,24.0
17485,23137,2024-12-16,24.0
17486,23139,2024-03-14,24.0
17487,23149,2024-09-26,12.0
17488,23149,2024-10-26,12.0
17489,23149,2024-11-25,12.0
17490,23149,2024-12-25,12.0
17491,23153,2024-06-26,12.0
17492,23153,2024-07-26,12.0
17493,23153,2024-08-25,12.0
17494,23153,2024-09-24,12.0
17495,23153,2024-10-24,12.0
17496,23153,2024-11-23,12.0
17497,23153,2024-12-23,12.0
17498,23157,2024-01-24,24.0
17499,23161,2024-05-05,12.0
17500,23161,2024-06-04,12.0
17501,23161,2024-07-04,12.0
17502,23161,2024-08-03,12.0
17503,23161,2024-09-02,12.0
17504,23161,2024-10-02,12.0
17505,23161,2024-11-01,12.0
17506,23161,2024-12-01,12.0
17507,23161,2024-12-31,12.0
17508,23163,2024-06-27,12.0
17509,23169,2024-01-16,24.0
17510,23172,2024-08-27,12.0
17511,23172,2024-09-26,12.0
17512,23172,2024-10-26,12.0
17513,23172,2024-11-25,12.0
17514,23172,2024-12-25,12.0
17515,23173,2024-10-30,24.0
17516,23173,2024-11-29,24.0
17517,23173,2024-12-29,24.0
17518,23179,2024-12-22,12.0
17519,23199,2024-11-15,12.0
17520,23200,2024-04-21,24.0
17521,23200,2024-05-21,24.0
17522,23200,2024-06-20,24.0
17523,23200,2024-07-20,24.0
17524,23200,2024-08-19,24.0
17525,23200,2024-09-18,24.0
17526,23200,2024-10-18,24.0
17527,23200,2024-11-17,24.0
17528,23200,2024-12-17,24.0
17529,23225,2024-02-01,12.0
17530,23225,2024-03-02,12.0
17531,23225,2024-04-01,12.0
17532,23225,2024-05-01,12.0
17533,23225,2024-05-31,12.0
17534,23225,2024-06-30,12.0
17535,23225,2024-07-30,12.0
17536,23225,2024-08-29,12.0
17537,23225,2024-09-28,12.0
17538,23225,2024-10-28,12.0
17539,23225,2024-11-27,12.0
17540,23225,2024-12-27,12.0
17541,23228,2024-05-16,12.0
17542,23229,2024-12-19,24.0
17543,23236,2024-01-28,12.0
17544,23236,2024-02-27,12.0
17545,23236,2024-03-28,12.0
17546,23236,2024-04-27,12.0
17547,23236,2024-05-27,12.0
17548,23236,2024-06-26,12.0
17549,23236,2024-07-26,12.0
17550,23236,2024-08-25,12.0
17551,23236,2024-09-24,12.0
17552,23236,2024-10-24,12.0
17553,23236,2024-11-23,12.0
17554,23236,2024-12-23,12.0
17555,23239,2024-12-12,12.0
17556,23245,2024-05-06,24.0
17557,23245,2024-06-05,24.0
17558,23245,2024-07-05,24.0
17559,23245,2024-08-04,24.0
17560,23245,2024-09-03,24.0
17561,23245,2024-10-03,24.0
17562,23245,2024-11-02,24.0
17563,23245,2024-12-02,24.0
17564,23255,2024-03-02,24.0
17565,23255,2024-04-01,24.0
17566,23255,2024-05-01,24.0
17567,23255,2024-05-31,24.0
17568,23255,2024-06-30,24.0
17569,23255,2024-07-30,24.0
17570,23255,2024-08-29,24.0
17571,23255,2024-09-28,24.0
17572,23255,2024-10-28,24.0
17573,23255,2024-11-27,24.0
17574,23255,2024-12-27,24.0
17575,23259,2024-12-06,12.0
17576,23260,2024-06-13,24.0
17577,23267,2024-08-06,12.0
17578,23270,2024-12-30,24.0
17579,23276,2024-04-05,12.0
17580,23276,2024-05-05,12.0
17581,23276,2024-06-04,12.0
17582,23276,2024-07-04,12.0
17583,23276,2024-08-03,12.0
17584,23276,2024-09-02,12.0
17585,23276,2024-10-02,12.0
17586,23276,2024-11-01,12.0
17587,23276,2024-12-01,12.0
17588,23276,2024-12-31,12.0
17589,23289,2024-04-25,24.0
17590,23289,2024-05-25,24.0
17591,23289,2024-06-24,24.0
17592,23289,2024-07-24,24.0
17593,23289,2024-08-23,24.0
17594,23289,2024-09-22,24.0
17595,23289,2024-10-22,24.0
17596,23289,2024-11-21,24.0
17597,23289,2024-12-21,24.0
17598,23295,2024-02-20,24.0
17599,23295,2024-03-21,24.0
17600,23295,2024-04-20,24.0
17601,23295,2024-05-20,24.0
17602,23295,2024-06-19,24.0
17603,23295,2024-07-19,24.0
17604,23295,2024-08-18,24.0
17605,23295,2024-09-17,24.0
17606,23295,2024-10-17,24.0
17607,23295,2024-11-16,24.0
17608,23295,2024-12-16,24.0
17609,23299,2024-07-20,24.0
17610,23299,2024-08-19,24.0
17611,23299,2024-09-18,24.0
17612,23299,2024-10-18,24.0
17613,23299,2024-11-17,24.0
17614,23299,2024-12-17,24.0
17615,23304,2024-02-28,24.0
17616,23311,2024-03-05,12.0
17617,23312,2024-10-16,12.0
17618,23312,2024-11-15,12.0
17619,23312,2024-12-15,12.0
17620,23321,2024-08-02,12.0
17621,23321,2024-09-01,12.0
17622,23321,2024-10-01,12.0
17623,23321,2024-10-31,12.0
17624,23321,2024-11-30,12.0
17625,23321,2024-12-30,12.0
17626,23334,2024-08-10,12.0
17627,23334,2024-09-09,12.0
17628,23334,2024-10-09,12.0
17629,23334,2024-11-08,12.0
17630,23334,2024-12-08,12.0
17631,23336,2024-06-10,12.0
17632,23336,2024-07-10,12.0
17633,23336,2024-08-09,12.0
17634,23336,2024-09-08,12.0
17635,23336,2024-10-08,12.0
17636,23336,2024-11-07,12.0
17637,23336,2024-12-07,12.0
17638,23337,2024-11-20,24.0
17639,23337,2024-12-20,24.0
17640,23338,2024-02-08,24.0
17641,23340,2024-11-20,12.0
17642,23340,2024-12-20,12.0
17643,23344,2024-10-18,12.0
17644,23344,2024-11-17,12.0
17645,23344,2024-12-17,12.0
17646,23354,2024-01-21,24.0
17647,23354,2024-02-20,24.0
17648,23354,2024-03-21,24.0
17649,23354,2024-04-20,24.0
17650,23354,2024-05-20,24.0
17651,23354,2024-06-19,24.0
17652,23354,2024-07-19,24.0
17653,23354,2024-08-18,24.0
17654,23354,2024-09-17,24.0
17655,23354,2024-10-17,24.0
17656,23354,2024-11-16,24.0
17657,23354,2024-12-16,24.0
17658,23362,2025-01-02,24.0
17659,23372,2024-07-27,12.0
17660,23372,2024-08-26,12.0
17661,23372,2024-09-25,12.0
17662,23372,2024-10-25,12.0
17663,23372,2024-11-24,12.0
17664,23372,2024-12-24,12.0
17665,23373,2024-07-13,12.0
17666,23373,2024-08-12,12.0
17667,23373,2024-09-11,12.0
17668,23373,2024-10-11,12.0
17669,23373,2024-11-10,12.0
17670,23373,2024-12-10,12.0
17671,23377,2024-12-03,12.0
17672,23381,2024-09-21,12.0
17673,23381,2024-10-21,12.0
17674,23381,2024-11-20,12.0
17675,23381,2024-12-20,12.0
17676,23384,2024-01-17,12.0
17677,23384,2024-02-16,12.0
17678,23384,2024-03-17,12.0
17679,23384,2024-04-16,12.0
17680,23384,2024-05-16,12.0
17681,23384,2024-06-15,12.0
17682,23384,2024-07-15,12.0
17683,23384,2024-08-14,12.0
17684,23384,2024-09-13,12.0
17685,23384,2024-10-13,12.0
17686,23384,2024-11-12,12.0
17687,23384,2024-12-12,12.0
17688,23388,2024-05-27,12.0
17689,23388,2024-06-26,12.0
17690,23388,2024-07-26,12.0
17691,23388,2024-08-25,12.0
17692,23388,2024-09-24,12.0
17693,23388,2024-10-24,12.0
17694,23388,2024-11-23,12.0
17695,23388,2024-12-23,12.0
17696,23389,2024-07-02,24.0
17697,23389,2024-08-01,24.0
17698,23389,2024-08-31,24.0
17699,23389,2024-09-30,24.0
17700,23389,2024-10-30,24.0
17701,23389,2024-11-29,24.0
17702,23389,2024-12-29,24.0
17703,23390,2024-11-25,12.0
17704,23390,2024-12-25,12.0
17705,23403,2024-01-22,24.0
17706,23403,2024-02-21,24.0
17707,23403,2024-03-22,24.0
17708,23403,2024-04-21,24.0
17709,23403,2024-05-21,24.0
17710,23403,2024-06-20,24.0
17711,23403,2024-07-20,24.0
17712,23403,2024-08-19,24.0
17713,23403,2024-09-18,24.0
17714,23403,2024-10-18,24.0
17715,23403,2024-11-17,24.0
17716,23403,2024-12-17,24.0
17717,23413,2024-10-15,12.0
17718,23413,2024-11-14,12.0
17719,23413,2024-12-14,12.0
17720,23415,2024-11-03,12.0
17721,23418,2024-08-16,24.0
17722,23418,2024-09-15,24.0
17723,23418,2024-10-15,24.0
17724,23418,2024-11-14,24.0
17725,23418,2024-12-14,24.0
17726,23424,2024-07-31,24.0
17727,23426,2024-04-26,12.0
17728,23438,2024-06-06,12.0
17729,23438,2024-07-06,12.0
17730,23438,2024-08-05,12.0
17731,23438,2024-09-04,12.0
17732,23438,2024-10-04,12.0
17733,23438,2024-11-03,12.0
17734,23438,2024-12-03,12.0
17735,23440,2024-08-27,12.0
17736,23440,2024-09-26,12.0
17737,23440,2024-10-26,12.0
17738,23440,2024-11-25,12.0
17739,23440,2024-12-25,12.0
17740,23441,2024-05-29,12.0
17741,23446,2024-06-10,12.0
17742,23446,2024-07-10,12.0
17743,23446,2024-08-09,12.0
17744,23446,2024-09-08,12.0
17745,23446,2024-10-08,12.0
17746,23446,2024-11-07,12.0
17747,23446,2024-12-07,12.0
17748,23447,2024-05-19,24.0
17749,23447,2024-06-18,24.0
17750,23447,2024-07-18,24.0
17751,23447,2024-08-17,24.0
17752,23447,2024-09-16,24.0
17753,23447,2024-10-16,24.0
17754,23447,2024-11-15,24.0
17755,23447,2024-12-15,24.0
17756,23448,2024-07-02,12.0
17757,23448,2024-08-01,12.0
17758,23448,2024-08-31,12.0
17759,23448,2024-09-30,12.0
17760,23448,2024-10-30,12.0
17761,23448,2024-11-29,12.0
17762,23448,2024-12-29,12.0
17763,23449,2024-09-13,12.0
17764,23449,2024-10-13,12.0
17765,23449,2024-11-12,12.0
17766,23449,2024-12-12,12.0
17767,23451,2024-10-08,12.0
17768,23461,2024-05-26,24.0
17769,23462,2025-01-08,24.0
17770,23472,2024-05-03,12.0
17771,23472,2024-06-02,12.0
17772,23472,2024-07-02,12.0
17773,23472,2024-08-01,12.0
17774,23472,2024-08-31,12.0
17775,23472,2024-09-30,12.0
17776,23472,2024-10-30,12.0
17777,23472,2024-11-29,12.0
17778,23472,2024-12-29,12.0
17779,23482,2024-12-08,24.0
17780,23488,2024-10-20,24.0
17781,23488,2024-11-19,24.0
17782,23488,2024-12-19,24.0
17783,23490,2024-03-04,12.0
17784,23491,2024-12-11,24.0
17785,23492,2024-05-19,12.0
17786,23492,2024-06-18,12.0
17787,23492,2024-07-18,12.0
17788,23492,2024-08-17,12.0
17789,23492,2024-09-16,12.0
17790,23492,2024-10-16,12.0
17791,23492,2024-11-15,12.0
17792,23492,2024-12-15,12.0
17793,23494,2025-01-10,12.0
17794,23500,2024-10-03,12.0
17795,23502,2024-08-22,12.0
17796,23524,2024-08-08,12.0
17797,23524,2024-09-07,12.0
17798,23524,2024-10-07,12.0
17799,23524,2024-11-06,12.0
17800,23524,2024-12-06,12.0
17801,23529,2024-09-11,12.0
17802,23529,2024-10-11,12.0
17803,23529,2024-11-10,12.0
17804,23529,2024-12-10,12.0
17805,23532,2024-12-14,24.0
17806,23538,2024-01-16,12.0
17807,23538,2024-02-15,12.0
17808,23538,2024-03-16,12.0
17809,23538,2024-04-15,12.0
17810,23538,2024-05-15,12.0
17811,23538,2024-06-14,12.0
17812,23538,2024-07-14,12.0
17813,23538,2024-08-13,12.0
17814,23538,2024-09-12,12.0
17815,23538,2024-10-12,12.0
17816,23538,2024-11-11,12.0
17817,23538,2024-12-11,12.0
17818,23543,2024-11-07,24.0
17819,23543,2024-12-07,24.0
17820,23546,2024-10-07,12.0
17821,23552,2024-12-09,12.0
17822,23562,2024-11-18,12.0
17823,23562,2024-12-18,12.0
17824,23564,2024-02-26,12.0
17825,23564,2024-03-27,12.0
17826,23564,2024-04-26,12.0
17827,23564,2024-05-26,12.0
17828,23564,2024-06-25,12.0
17829,23564,2024-07-25,12.0
17830,23564,2024-08-24,12.0
17831,23564,2024-09-23,12.0
17832,23564,2024-10-23,12.0
17833,23564,2024-11-22,12.0
17834,23564,2024-12-22,12.0
17835,23572,2024-11-27,12.0
17836,23572,2024-12-27,12.0
17837,23576,2024-11-22,12.0
17838,23582,2024-04-30,12.0
17839,23591,2024-09-12,24.0
17840,23602,2024-09-23,12.0
17841,23607,2024-06-29,12.0
17842,23607,2024-07-29,12.0
17843,23607,2024-08-28,12.0
17844,23607,2024-09-27,12.0
17845,23607,2024-10-27,12.0
17846,23607,2024-11-26,12.0
17847,23607,2024-12-26,12.0
17848,23616,2024-10-22,12.0
17849,23616,2024-11-21,12.0
17850,23616,2024-12-21,12.0
17851,23621,2024-04-10,24.0
17852,23621,2024-05-10,24.0
17853,23621,2024-06-09,24.0
17854,23621,2024-07-09,24.0
17855,23621,2024-08-08,24.0
17856,23621,2024-09-07,24.0
17857,23621,2024-10-07,24.0
17858,23621,2024-11-06,24.0
17859,23621,2024-12-06,24.0
17860,23626,2024-12-09,12.0
17861,23627,2024-01-20,24.0
17862,23628,2024-02-19,24.0
17863,23628,2024-03-20,24.0
17864,23628,2024-04-19,24.0
17865,23628,2024-05-19,24.0
17866,23628,2024-06-18,24.0
17867,23628,2024-07-18,24.0
17868,23628,2024-08-17,24.0
17869,23628,2024-09-16,24.0
17870,23628,2024-10-16,24.0
17871,23628,2024-11-15,24.0
17872,23628,2024-12-15,24.0
17873,23635,2024-05-03,12.0
17874,23638,2024-10-09,12.0
17875,23638,2024-11-08,12.0
17876,23638,2024-12-08,12.0
17877,23640,2024-11-29,12.0
17878,23640,2024-12-29,12.0
17879,23643,2025-01-03,12.0
