user_id,experiment,variant,assignment_date
19821,paywall_onboarding_v1,A,2024-12-06
19822,paywall_onboarding_v1,A,2024-03-12
19823,paywall_onboarding_v1,B,2024-01-26
19824,paywall_onboarding_v1,B,2024-11-06
19825,paywall_onboarding_v1,A,2024-04-28
19826,paywall_onboarding_v1,B,2024-08-14
19827,paywall_onboarding_v1,A,2024-12-24
19828,paywall_onboarding_v1,B,2024-03-19
19829,paywall_onboarding_v1,B,2024-05-31
19830,paywall_onboarding_v1,B,2024-11-18
19831,paywall_onboarding_v1,A,2024-09-07
19832,paywall_onboarding_v1,B,2024-12-11
19833,paywall_onboarding_v1,B,2024-08-31
19834,paywall_onboarding_v1,B,2024-05-04
19835,paywall_onboarding_v1,A,2024-10-29
19836,paywall_onboarding_v1,B,2024-10-14
19837,paywall_onboarding_v1,A,2024-12-10
19838,paywall_onboarding_v1,B,2024-07-07
19839,paywall_onboarding_v1,A,2024-07-17
19840,paywall_onboarding_v1,A,2024-05-12
19841,paywall_onboarding_v1,B,2024-04-20
19842,paywall_onboarding_v1,B,2024-12-29
19843,paywall_onboarding_v1,B,2024-12-23
19844,paywall_onboarding_v1,A,2024-07-27
19845,paywall_onboarding_v1,B,2024-12-16
19846,paywall_onboarding_v1,A,2024-05-24
19847,paywall_onboarding_v1,B,2024-11-13
19848,paywall_onboarding_v1,B,2024-09-02
19849,paywall_onboarding_v1,A,2024-09-30
19850,paywall_onboarding_v1,B,2024-09-30
19851,paywall_onboarding_v1,A,2024-09-02
19852,paywall_onboarding_v1,A,2024-11-13
19853,paywall_onboarding_v1,B,2024-06-06
19854,paywall_onboarding_v1,A,2024-11-12
19855,paywall_onboarding_v1,B,2024-03-18
19856,paywall_onboarding_v1,B,2024-03-24
19857,paywall_onboarding_v1,A,2024-09-30
19858,paywall_onboarding_v1,A,2024-10-11
19859,paywall_onboarding_v1,B,2024-11-29
19860,paywall_onboarding_v1,B,2024-04-23
19861,paywall_onboarding_v1,B,2024-01-24
19862,paywall_onboarding_v1,A,2024-07-19
19863,paywall_onboarding_v1,B,2024-11-21
19864,paywall_onboarding_v1,A,2024-12-21
19865,paywall_onboarding_v1,B,2024-11-15
19866,paywall_onboarding_v1,A,2024-07-12
19867,paywall_onboarding_v1,A,2024-11-17
19868,paywall_onboarding_v1,A,2024-03-30
19869,paywall_onboarding_v1,B,2024-12-05
19870,paywall_onboarding_v1,B,2024-08-09
19871,paywall_onboarding_v1,B,2024-06-05
19872,paywall_onboarding_v1,A,2024-08-14
19873,paywall_onboarding_v1,B,2024-10-22
19874,paywall_onboarding_v1,B,2024-04-09
19875,paywall_onboarding_v1,A,2024-02-13
19876,paywall_onboarding_v1,B,2024-10-05
19877,paywall_onboarding_v1,A,2024-12-16
19878,paywall_onboarding_v1,B,2024-09-02
19879,paywall_onboarding_v1,B,2024-03-01
19880,paywall_onboarding_v1,B,2024-09-04
19881,paywall_onboarding_v1,B,2024-02-19
19882,paywall_onboarding_v1,B,2024-05-04
19883,paywall_onboarding_v1,A,2024-01-14
19884,paywall_onboarding_v1,A,2024-07-11
19885,paywall_onboarding_v1,B,2024-05-11
19886,paywall_onboarding_v1,B,2024-02-11
19887,paywall_onboarding_v1,B,2024-05-06
19888,paywall_onboarding_v1,B,2024-09-06
19889,paywall_onboarding_v1,B,2024-04-28
19890,paywall_onboarding_v1,B,2024-03-01
19891,paywall_onboarding_v1,B,2024-08-01
19892,paywall_onboarding_v1,A,2024-10-12
19893,paywall_onboarding_v1,B,2024-11-06
19894,paywall_onboarding_v1,A,2024-07-06
19895,paywall_onboarding_v1,B,2024-09-27
19896,paywall_onboarding_v1,B,2024-11-07
19897,paywall_onboarding_v1,B,2024-09-15
19898,paywall_onboarding_v1,A,2024-07-26
19899,paywall_onboarding_v1,A,2024-01-26
19900,paywall_onboarding_v1,A,2024-04-29
19901,paywall_onboarding_v1,A,2024-05-10
19902,paywall_onboarding_v1,B,2024-06-07
19903,paywall_onboarding_v1,B,2024-12-15
19904,paywall_onboarding_v1,A,2024-03-28
19905,paywall_onboarding_v1,A,2024-07-31
19906,paywall_onboarding_v1,A,2024-12-28
19907,paywall_onboarding_v1,A,2024-08-27
19908,paywall_onboarding_v1,B,2024-03-28
19909,paywall_onboarding_v1,A,2024-12-18
19910,paywall_onboarding_v1,A,2024-05-16
19911,paywall_onboarding_v1,B,2024-01-21
19912,paywall_onboarding_v1,B,2024-06-21
19913,paywall_onboarding_v1,A,2024-04-09
19914,paywall_onboarding_v1,A,2024-11-02
19915,paywall_onboarding_v1,B,2024-04-01
19916,paywall_onboarding_v1,B,2024-11-03
19917,paywall_onboarding_v1,B,2024-01-16
19918,paywall_onboarding_v1,A,2024-12-08
19919,paywall_onboarding_v1,A,2024-01-18
19920,paywall_onboarding_v1,B,2024-12-11
19921,paywall_onboarding_v1,B,2024-02-01
19922,paywall_onboarding_v1,A,2024-11-20
19923,paywall_onboarding_v1,B,2024-11-06
19924,paywall_onboarding_v1,A,2024-08-19
19925,paywall_onboarding_v1,B,2024-01-16
19926,paywall_onboarding_v1,B,2024-08-28
19927,paywall_onboarding_v1,B,2024-08-27
19928,paywall_onboarding_v1,B,2024-08-06
19929,paywall_onboarding_v1,B,2024-08-31
19930,paywall_onboarding_v1,A,2024-12-20
19931,paywall_onboarding_v1,A,2024-12-29
19932,paywall_onboarding_v1,B,2024-07-23
19933,paywall_onboarding_v1,A,2024-02-09
19934,paywall_onboarding_v1,B,2024-02-26
19935,paywall_onboarding_v1,A,2024-10-01
19936,paywall_onboarding_v1,B,2024-12-25
19937,paywall_onboarding_v1,A,2024-06-23
19938,paywall_onboarding_v1,B,2024-02-11
19939,paywall_onboarding_v1,B,2024-05-23
19940,paywall_onboarding_v1,A,2024-06-04
19941,paywall_onboarding_v1,B,2024-12-29
19942,paywall_onboarding_v1,B,2024-09-19
19943,paywall_onboarding_v1,A,2024-02-20
19944,paywall_onboarding_v1,B,2024-05-17
19945,paywall_onboarding_v1,A,2024-01-22
19946,paywall_onboarding_v1,A,2024-09-08
19947,paywall_onboarding_v1,B,2024-09-15
19948,paywall_onboarding_v1,A,2024-01-25
19949,paywall_onboarding_v1,A,2024-05-16
19950,paywall_onboarding_v1,A,2024-11-30
19951,paywall_onboarding_v1,B,2024-11-05
19952,paywall_onboarding_v1,A,2024-08-12
19953,paywall_onboarding_v1,B,2024-07-10
19954,paywall_onboarding_v1,A,2024-12-28
19955,paywall_onboarding_v1,A,2024-10-01
19956,paywall_onboarding_v1,A,2024-12-16
19957,paywall_onboarding_v1,B,2024-01-31
19958,paywall_onboarding_v1,B,2024-03-29
19959,paywall_onboarding_v1,A,2024-01-14
19960,paywall_onboarding_v1,A,2024-11-18
19961,paywall_onboarding_v1,B,2024-09-22
19962,paywall_onboarding_v1,B,2024-03-15
19963,paywall_onboarding_v1,A,2024-12-22
19964,paywall_onboarding_v1,B,2024-12-17
19965,paywall_onboarding_v1,B,2024-04-03
19966,paywall_onboarding_v1,A,2024-09-06
19967,paywall_onboarding_v1,B,2024-09-13
19968,paywall_onboarding_v1,B,2024-01-02
19969,paywall_onboarding_v1,B,2024-09-20
19970,paywall_onboarding_v1,A,2024-04-02
19971,paywall_onboarding_v1,B,2024-11-29
19972,paywall_onboarding_v1,A,2024-11-09
19973,paywall_onboarding_v1,B,2024-11-30
19974,paywall_onboarding_v1,B,2024-10-13
19975,paywall_onboarding_v1,A,2024-03-10
19976,paywall_onboarding_v1,B,2024-05-26
19977,paywall_onboarding_v1,B,2024-09-27
19978,paywall_onboarding_v1,B,2024-05-11
19979,paywall_onboarding_v1,B,2024-09-27
19980,paywall_onboarding_v1,B,2024-05-16
19981,paywall_onboarding_v1,B,2024-03-15
19982,paywall_onboarding_v1,A,2024-07-23
19983,paywall_onboarding_v1,A,2024-09-19
19984,paywall_onboarding_v1,A,2024-07-22
19985,paywall_onboarding_v1,A,2024-09-04
19986,paywall_onboarding_v1,A,2024-06-24
19987,paywall_onboarding_v1,B,2024-10-20
19988,paywall_onboarding_v1,A,2024-09-07
19989,paywall_onboarding_v1,A,2024-08-12
19990,paywall_onboarding_v1,B,2024-06-22
19991,paywall_onboarding_v1,A,2024-07-29
19992,paywall_onboarding_v1,B,2024-01-23
19993,paywall_onboarding_v1,A,2024-09-12
19994,paywall_onboarding_v1,A,2024-03-26
19995,paywall_onboarding_v1,A,2024-11-16
19996,paywall_onboarding_v1,A,2024-10-31
19997,paywall_onboarding_v1,A,2024-07-26
19998,paywall_onboarding_v1,B,2024-11-12
19999,paywall_onboarding_v1,A,2024-09-14
20000,paywall_onboarding_v1,B,2024-02-29
20001,paywall_onboarding_v1,B,2024-10-08
20002,paywall_onboarding_v1,A,2024-12-29
20003,paywall_onboarding_v1,A,2024-01-18
20004,paywall_onboarding_v1,A,2024-04-11
20005,paywall_onboarding_v1,A,2024-08-20
20006,paywall_onboarding_v1,A,2024-06-15
20007,paywall_onboarding_v1,A,2024-09-03
20008,paywall_onboarding_v1,A,2024-08-16
20009,paywall_onboarding_v1,A,2024-10-23
20010,paywall_onboarding_v1,B,2024-01-31
20011,paywall_onboarding_v1,B,2024-06-25
20012,paywall_onboarding_v1,B,2024-11-16
20013,paywall_onboarding_v1,B,2024-05-27
20014,paywall_onboarding_v1,B,2024-07-17
20015,paywall_onboarding_v1,A,2024-01-10
20016,paywall_onboarding_v1,A,2024-04-03
20017,paywall_onboarding_v1,A,2024-07-03
20018,paywall_onboarding_v1,A,2024-06-09
20019,paywall_onboarding_v1,B,2024-09-29
20020,paywall_onboarding_v1,A,2024-08-25
20021,paywall_onboarding_v1,A,2024-11-22
20022,paywall_onboarding_v1,B,2024-11-14
20023,paywall_onboarding_v1,B,2024-04-10
20024,paywall_onboarding_v1,A,2024-01-08
20025,paywall_onboarding_v1,B,2024-11-14
20026,paywall_onboarding_v1,B,2024-05-14
20027,paywall_onboarding_v1,B,2024-05-21
20028,paywall_onboarding_v1,B,2024-03-07
20029,paywall_onboarding_v1,B,2024-09-21
20030,paywall_onboarding_v1,B,2024-04-25
20031,paywall_onboarding_v1,B,2024-03-15
20032,paywall_onboarding_v1,B,2024-07-17
20033,paywall_onboarding_v1,B,2024-10-11
20034,paywall_onboarding_v1,B,2024-04-21
20035,paywall_onboarding_v1,A,2024-10-01
20036,paywall_onboarding_v1,A,2024-07-02
20037,paywall_onboarding_v1,B,2024-06-11
20038,paywall_onboarding_v1,B,2024-05-25
20039,paywall_onboarding_v1,B,2024-03-02
20040,paywall_onboarding_v1,B,2024-05-15
20041,paywall_onboarding_v1,A,2024-11-22
20042,paywall_onboarding_v1,A,2024-02-13
20043,paywall_onboarding_v1,B,2024-12-17
20044,paywall_onboarding_v1,A,2024-02-15
20045,paywall_onboarding_v1,B,2024-05-26
20046,paywall_onboarding_v1,A,2024-08-22
20047,paywall_onboarding_v1,A,2024-11-09
20048,paywall_onboarding_v1,A,2024-03-01
20049,paywall_onboarding_v1,A,2024-02-29
20050,paywall_onboarding_v1,A,2024-08-30
20051,paywall_onboarding_v1,B,2024-04-30
20052,paywall_onboarding_v1,B,2024-09-05
20053,paywall_onboarding_v1,A,2024-11-03
20054,paywall_onboarding_v1,A,2024-02-02
20055,paywall_onboarding_v1,B,2024-11-11
20056,paywall_onboarding_v1,A,2024-01-17
20057,paywall_onboarding_v1,A,2024-11-28
20058,paywall_onboarding_v1,B,2024-12-23
20059,paywall_onboarding_v1,A,2024-09-13
20060,paywall_onboarding_v1,A,2024-12-25
20061,paywall_onboarding_v1,A,2024-11-04
20062,paywall_onboarding_v1,A,2024-01-19
20063,paywall_onboarding_v1,B,2024-01-02
20064,paywall_onboarding_v1,A,2024-01-09
20065,paywall_onboarding_v1,B,2024-06-28
20066,paywall_onboarding_v1,A,2024-08-28
20067,paywall_onboarding_v1,B,2024-07-09
20068,paywall_onboarding_v1,B,2024-09-16
20069,paywall_onboarding_v1,B,2024-06-28
20070,paywall_onboarding_v1,A,2024-01-19
20071,paywall_onboarding_v1,B,2024-04-03
20072,paywall_onboarding_v1,A,2024-12-28
20073,paywall_onboarding_v1,B,2024-05-20
20074,paywall_onboarding_v1,A,2024-05-12
20075,paywall_onboarding_v1,A,2024-03-05
20076,paywall_onboarding_v1,A,2024-12-26
20077,paywall_onboarding_v1,A,2024-04-05
20078,paywall_onboarding_v1,B,2024-09-06
20079,paywall_onboarding_v1,B,2024-01-18
20080,paywall_onboarding_v1,B,2024-01-29
20081,paywall_onboarding_v1,B,2024-09-30
20082,paywall_onboarding_v1,B,2024-09-02
20083,paywall_onboarding_v1,A,2024-09-17
20084,paywall_onboarding_v1,B,2024-04-05
20085,paywall_onboarding_v1,B,2024-12-26
20086,paywall_onboarding_v1,B,2024-08-06
20087,paywall_onboarding_v1,A,2024-12-21
20088,paywall_onboarding_v1,A,2024-03-10
20089,paywall_onboarding_v1,B,2024-06-11
20090,paywall_onboarding_v1,B,2024-05-16
20091,paywall_onboarding_v1,A,2024-10-12
20092,paywall_onboarding_v1,B,2024-10-10
20093,paywall_onboarding_v1,A,2024-07-11
20094,paywall_onboarding_v1,B,2024-01-08
20095,paywall_onboarding_v1,A,2024-03-14
20096,paywall_onboarding_v1,A,2024-01-22
20097,paywall_onboarding_v1,A,2024-11-12
20098,paywall_onboarding_v1,B,2024-04-29
20099,paywall_onboarding_v1,A,2024-02-20
20100,paywall_onboarding_v1,A,2024-05-23
20101,paywall_onboarding_v1,A,2024-02-02
20102,paywall_onboarding_v1,B,2024-12-24
20103,paywall_onboarding_v1,A,2024-05-08
20104,paywall_onboarding_v1,A,2024-12-09
20105,paywall_onboarding_v1,A,2024-09-18
20106,paywall_onboarding_v1,A,2024-08-08
20107,paywall_onboarding_v1,A,2024-07-07
20108,paywall_onboarding_v1,B,2024-09-19
20109,paywall_onboarding_v1,B,2024-09-19
20110,paywall_onboarding_v1,A,2024-01-05
20111,paywall_onboarding_v1,B,2024-12-01
20112,paywall_onboarding_v1,A,2024-05-28
20113,paywall_onboarding_v1,B,2024-05-23
20114,paywall_onboarding_v1,B,2024-06-12
20115,paywall_onboarding_v1,B,2024-09-19
20116,paywall_onboarding_v1,A,2024-05-31
20117,paywall_onboarding_v1,B,2024-05-30
20118,paywall_onboarding_v1,A,2024-01-28
20119,paywall_onboarding_v1,A,2024-06-16
20120,paywall_onboarding_v1,B,2024-03-04
20121,paywall_onboarding_v1,B,2024-11-14
20122,paywall_onboarding_v1,A,2024-05-16
20123,paywall_onboarding_v1,B,2024-12-18
20124,paywall_onboarding_v1,A,2024-09-18
20125,paywall_onboarding_v1,B,2024-10-13
20126,paywall_onboarding_v1,B,2024-12-14
20127,paywall_onboarding_v1,A,2024-04-09
20128,paywall_onboarding_v1,A,2024-08-09
20129,paywall_onboarding_v1,A,2024-01-18
20130,paywall_onboarding_v1,B,2024-02-13
20131,paywall_onboarding_v1,A,2024-05-28
20132,paywall_onboarding_v1,A,2024-09-18
20133,paywall_onboarding_v1,B,2024-11-07
20134,paywall_onboarding_v1,B,2024-04-16
20135,paywall_onboarding_v1,B,2024-10-10
20136,paywall_onboarding_v1,A,2024-04-03
20137,paywall_onboarding_v1,B,2024-01-03
20138,paywall_onboarding_v1,B,2024-01-24
20139,paywall_onboarding_v1,B,2024-08-15
20140,paywall_onboarding_v1,A,2024-07-15
20141,paywall_onboarding_v1,A,2024-04-21
20142,paywall_onboarding_v1,A,2024-01-03
20143,paywall_onboarding_v1,A,2024-08-09
20144,paywall_onboarding_v1,A,2024-11-02
20145,paywall_onboarding_v1,A,2024-01-30
20146,paywall_onboarding_v1,B,2024-10-06
20147,paywall_onboarding_v1,B,2024-09-02
20148,paywall_onboarding_v1,A,2024-07-09
20149,paywall_onboarding_v1,B,2024-01-21
20150,paywall_onboarding_v1,A,2024-12-06
20151,paywall_onboarding_v1,A,2024-07-08
20152,paywall_onboarding_v1,B,2024-06-09
20153,paywall_onboarding_v1,A,2024-11-16
20154,paywall_onboarding_v1,B,2024-11-11
20155,paywall_onboarding_v1,A,2024-10-03
20156,paywall_onboarding_v1,B,2024-11-06
20157,paywall_onboarding_v1,A,2024-02-22
20158,paywall_onboarding_v1,A,2024-10-14
20159,paywall_onboarding_v1,A,2024-05-13
20160,paywall_onboarding_v1,B,2024-11-18
20161,paywall_onboarding_v1,A,2024-05-29
20162,paywall_onboarding_v1,A,2024-01-24
20163,paywall_onboarding_v1,B,2024-06-15
20164,paywall_onboarding_v1,A,2024-10-13
20165,paywall_onboarding_v1,B,2024-07-16
20166,paywall_onboarding_v1,A,2024-10-15
20167,paywall_onboarding_v1,B,2024-01-16
20168,paywall_onboarding_v1,B,2024-03-15
20169,paywall_onboarding_v1,B,2024-08-08
20170,paywall_onboarding_v1,B,2024-06-04
20171,paywall_onboarding_v1,A,2024-09-17
20172,paywall_onboarding_v1,A,2024-12-19
20173,paywall_onboarding_v1,B,2024-09-10
20174,paywall_onboarding_v1,A,2024-06-16
20175,paywall_onboarding_v1,B,2024-07-31
20176,paywall_onboarding_v1,A,2024-12-03
20177,paywall_onboarding_v1,B,2024-09-15
20178,paywall_onboarding_v1,A,2024-10-28
20179,paywall_onboarding_v1,A,2024-05-03
20180,paywall_onboarding_v1,A,2024-10-09
20181,paywall_onboarding_v1,B,2024-02-28
20182,paywall_onboarding_v1,B,2024-10-10
20183,paywall_onboarding_v1,B,2024-11-23
20184,paywall_onboarding_v1,A,2024-11-29
20185,paywall_onboarding_v1,A,2024-02-19
20186,paywall_onboarding_v1,B,2024-11-06
20187,paywall_onboarding_v1,A,2024-02-16
20188,paywall_onboarding_v1,A,2024-07-08
20189,paywall_onboarding_v1,B,2024-09-18
20190,paywall_onboarding_v1,A,2024-07-10
20191,paywall_onboarding_v1,A,2024-05-18
20192,paywall_onboarding_v1,A,2024-09-18
20193,paywall_onboarding_v1,A,2024-09-11
20194,paywall_onboarding_v1,A,2024-08-14
20195,paywall_onboarding_v1,A,2024-07-26
20196,paywall_onboarding_v1,B,2024-09-26
20197,paywall_onboarding_v1,A,2024-06-11
20198,paywall_onboarding_v1,B,2024-01-30
20199,paywall_onboarding_v1,B,2024-07-30
20200,paywall_onboarding_v1,B,2024-10-02
20201,paywall_onboarding_v1,B,2024-05-02
20202,paywall_onboarding_v1,A,2024-02-29
20203,paywall_onboarding_v1,A,2024-12-03
20204,paywall_onboarding_v1,A,2024-11-17
20205,paywall_onboarding_v1,A,2024-08-27
20206,paywall_onboarding_v1,B,2024-10-23
20207,paywall_onboarding_v1,B,2024-12-21
20208,paywall_onboarding_v1,B,2024-08-10
20209,paywall_onboarding_v1,B,2024-04-11
20210,paywall_onboarding_v1,B,2024-09-03
20211,paywall_onboarding_v1,B,2024-12-03
20212,paywall_onboarding_v1,A,2024-09-20
20213,paywall_onboarding_v1,A,2024-01-12
20214,paywall_onboarding_v1,B,2024-12-04
20215,paywall_onboarding_v1,A,2024-10-12
20216,paywall_onboarding_v1,A,2024-06-10
20217,paywall_onboarding_v1,B,2024-12-26
20218,paywall_onboarding_v1,A,2024-10-01
20219,paywall_onboarding_v1,B,2024-11-05
20220,paywall_onboarding_v1,B,2024-12-12
20221,paywall_onboarding_v1,B,2024-01-17
20222,paywall_onboarding_v1,B,2024-10-19
20223,paywall_onboarding_v1,A,2024-06-04
20224,paywall_onboarding_v1,A,2024-11-19
20225,paywall_onboarding_v1,A,2024-11-22
20226,paywall_onboarding_v1,B,2024-11-06
20227,paywall_onboarding_v1,A,2024-10-20
20228,paywall_onboarding_v1,A,2024-10-25
20229,paywall_onboarding_v1,B,2024-05-01
20230,paywall_onboarding_v1,B,2024-06-12
20231,paywall_onboarding_v1,B,2024-02-19
20232,paywall_onboarding_v1,B,2024-11-06
20233,paywall_onboarding_v1,A,2024-09-05
20234,paywall_onboarding_v1,A,2024-08-25
20235,paywall_onboarding_v1,B,2024-04-11
20236,paywall_onboarding_v1,B,2024-08-26
20237,paywall_onboarding_v1,A,2024-06-30
20238,paywall_onboarding_v1,B,2024-12-29
20239,paywall_onboarding_v1,A,2024-11-17
20240,paywall_onboarding_v1,B,2024-07-25
20241,paywall_onboarding_v1,B,2024-10-30
20242,paywall_onboarding_v1,B,2024-03-10
20243,paywall_onboarding_v1,A,2024-02-13
20244,paywall_onboarding_v1,B,2024-08-31
20245,paywall_onboarding_v1,A,2024-10-03
20246,paywall_onboarding_v1,A,2024-01-23
20247,paywall_onboarding_v1,B,2024-03-25
20248,paywall_onboarding_v1,A,2024-07-29
20249,paywall_onboarding_v1,B,2024-01-27
20250,paywall_onboarding_v1,B,2024-06-18
20251,paywall_onboarding_v1,B,2024-07-10
20252,paywall_onboarding_v1,B,2024-12-06
20253,paywall_onboarding_v1,B,2024-05-08
20254,paywall_onboarding_v1,A,2024-03-12
20255,paywall_onboarding_v1,A,2024-01-04
20256,paywall_onboarding_v1,A,2024-02-21
20257,paywall_onboarding_v1,A,2024-10-11
20258,paywall_onboarding_v1,A,2024-06-26
20259,paywall_onboarding_v1,A,2024-03-24
20260,paywall_onboarding_v1,A,2024-12-09
20261,paywall_onboarding_v1,B,2024-10-23
20262,paywall_onboarding_v1,A,2024-02-18
20263,paywall_onboarding_v1,B,2024-04-20
20264,paywall_onboarding_v1,B,2024-11-12
20265,paywall_onboarding_v1,B,2024-09-21
20266,paywall_onboarding_v1,B,2024-12-13
20267,paywall_onboarding_v1,A,2024-02-02
20268,paywall_onboarding_v1,B,2024-10-19
20269,paywall_onboarding_v1,A,2024-02-02
20270,paywall_onboarding_v1,B,2024-05-16
20271,paywall_onboarding_v1,B,2024-10-11
20272,paywall_onboarding_v1,B,2024-09-27
20273,paywall_onboarding_v1,A,2024-01-01
20274,paywall_onboarding_v1,B,2024-03-25
20275,paywall_onboarding_v1,B,2024-10-20
20276,paywall_onboarding_v1,A,2024-02-23
20277,paywall_onboarding_v1,B,2024-05-13
20278,paywall_onboarding_v1,B,2024-03-18
20279,paywall_onboarding_v1,B,2024-02-17
20280,paywall_onboarding_v1,A,2024-11-08
20281,paywall_onboarding_v1,B,2024-01-27
20282,paywall_onboarding_v1,B,2024-07-29
20283,paywall_onboarding_v1,B,2024-09-21
20284,paywall_onboarding_v1,A,2024-01-25
20285,paywall_onboarding_v1,B,2024-09-01
20286,paywall_onboarding_v1,B,2024-05-15
20287,paywall_onboarding_v1,B,2024-11-07
20288,paywall_onboarding_v1,A,2024-10-26
20289,paywall_onboarding_v1,B,2024-10-25
20290,paywall_onboarding_v1,B,2024-06-09
20291,paywall_onboarding_v1,B,2024-11-04
20292,paywall_onboarding_v1,B,2024-08-31
20293,paywall_onboarding_v1,A,2024-06-01
20294,paywall_onboarding_v1,A,2024-02-04
20295,paywall_onboarding_v1,A,2024-01-29
20296,paywall_onboarding_v1,A,2024-04-14
20297,paywall_onboarding_v1,A,2024-05-02
20298,paywall_onboarding_v1,A,2024-12-08
20299,paywall_onboarding_v1,A,2024-12-30
20300,paywall_onboarding_v1,A,2024-03-01
20301,paywall_onboarding_v1,A,2024-12-12
20302,paywall_onboarding_v1,A,2024-09-26
20303,paywall_onboarding_v1,B,2024-07-16
20304,paywall_onboarding_v1,B,2024-12-16
20305,paywall_onboarding_v1,B,2024-09-28
20306,paywall_onboarding_v1,B,2024-08-18
20307,paywall_onboarding_v1,A,2024-03-28
20308,paywall_onboarding_v1,B,2024-04-11
20309,paywall_onboarding_v1,B,2024-12-03
20310,paywall_onboarding_v1,B,2024-03-30
20311,paywall_onboarding_v1,B,2024-01-15
20312,paywall_onboarding_v1,B,2024-04-19
20313,paywall_onboarding_v1,A,2024-07-09
20314,paywall_onboarding_v1,B,2024-06-03
20315,paywall_onboarding_v1,A,2024-12-10
20316,paywall_onboarding_v1,A,2024-06-16
20317,paywall_onboarding_v1,B,2024-11-25
20318,paywall_onboarding_v1,A,2024-08-19
20319,paywall_onboarding_v1,B,2024-07-25
20320,paywall_onboarding_v1,A,2024-03-08
20321,paywall_onboarding_v1,A,2024-04-21
20322,paywall_onboarding_v1,B,2024-11-18
20323,paywall_onboarding_v1,A,2024-10-21
20324,paywall_onboarding_v1,A,2024-06-27
20325,paywall_onboarding_v1,A,2024-12-02
20326,paywall_onboarding_v1,B,2024-11-03
20327,paywall_onboarding_v1,B,2024-02-17
20328,paywall_onboarding_v1,A,2024-08-22
20329,paywall_onboarding_v1,B,2024-10-27
20330,paywall_onboarding_v1,B,2024-10-30
20331,paywall_onboarding_v1,A,2024-02-08
20332,paywall_onboarding_v1,A,2024-04-03
20333,paywall_onboarding_v1,A,2024-06-14
20334,paywall_onboarding_v1,A,2024-04-14
20335,paywall_onboarding_v1,B,2024-02-16
20336,paywall_onboarding_v1,B,2024-08-30
20337,paywall_onboarding_v1,B,2024-07-19
20338,paywall_onboarding_v1,B,2024-03-06
20339,paywall_onboarding_v1,B,2024-08-16
20340,paywall_onboarding_v1,A,2024-01-27
20341,paywall_onboarding_v1,A,2024-06-03
20342,paywall_onboarding_v1,B,2024-10-25
20343,paywall_onboarding_v1,B,2024-11-26
20344,paywall_onboarding_v1,A,2024-04-11
20345,paywall_onboarding_v1,A,2024-11-16
20346,paywall_onboarding_v1,A,2024-11-26
20347,paywall_onboarding_v1,B,2024-08-23
20348,paywall_onboarding_v1,A,2024-12-25
20349,paywall_onboarding_v1,B,2024-04-11
20350,paywall_onboarding_v1,B,2024-01-30
20351,paywall_onboarding_v1,A,2024-11-11
20352,paywall_onboarding_v1,A,2024-07-13
20353,paywall_onboarding_v1,B,2024-05-20
20354,paywall_onboarding_v1,B,2024-01-24
20355,paywall_onboarding_v1,A,2024-01-28
20356,paywall_onboarding_v1,A,2024-02-08
20357,paywall_onboarding_v1,A,2024-03-18
20358,paywall_onboarding_v1,B,2024-12-21
20359,paywall_onboarding_v1,B,2024-04-25
20360,paywall_onboarding_v1,A,2024-11-02
20361,paywall_onboarding_v1,A,2024-01-09
20362,paywall_onboarding_v1,B,2024-05-11
20363,paywall_onboarding_v1,A,2024-12-01
20364,paywall_onboarding_v1,B,2024-03-18
20365,paywall_onboarding_v1,A,2024-04-26
20366,paywall_onboarding_v1,B,2024-11-05
20367,paywall_onboarding_v1,B,2024-02-21
20368,paywall_onboarding_v1,A,2024-01-23
20369,paywall_onboarding_v1,B,2024-12-20
20370,paywall_onboarding_v1,B,2024-06-11
20371,paywall_onboarding_v1,A,2024-09-10
20372,paywall_onboarding_v1,B,2024-02-23
20373,paywall_onboarding_v1,B,2024-04-01
20374,paywall_onboarding_v1,B,2024-07-02
20375,paywall_onboarding_v1,A,2024-09-15
20376,paywall_onboarding_v1,A,2024-04-30
20377,paywall_onboarding_v1,A,2024-11-24
20378,paywall_onboarding_v1,B,2024-10-21
20379,paywall_onboarding_v1,A,2024-08-03
20380,paywall_onboarding_v1,B,2024-07-01
20381,paywall_onboarding_v1,A,2024-08-27
20382,paywall_onboarding_v1,A,2024-10-04
20383,paywall_onboarding_v1,B,2024-02-27
20384,paywall_onboarding_v1,B,2024-11-13
20385,paywall_onboarding_v1,A,2024-07-12
20386,paywall_onboarding_v1,B,2024-12-10
20387,paywall_onboarding_v1,A,2024-12-17
20388,paywall_onboarding_v1,A,2024-01-14
20389,paywall_onboarding_v1,B,2024-06-04
20390,paywall_onboarding_v1,B,2024-07-25
20391,paywall_onboarding_v1,A,2024-07-30
20392,paywall_onboarding_v1,B,2024-11-04
20393,paywall_onboarding_v1,A,2024-02-29
20394,paywall_onboarding_v1,A,2024-08-28
20395,paywall_onboarding_v1,B,2024-12-12
20396,paywall_onboarding_v1,B,2024-12-29
20397,paywall_onboarding_v1,B,2024-01-05
20398,paywall_onboarding_v1,A,2024-12-22
20399,paywall_onboarding_v1,B,2024-02-21
20400,paywall_onboarding_v1,B,2024-07-29
20401,paywall_onboarding_v1,B,2024-04-11
20402,paywall_onboarding_v1,B,2024-08-23
