user_id,signup_date,acquisition_channel,country,device,pre_engagement_7d
17039,2024-03-02,Social,US,mobile,8
17040,2024-10-06,Organic,BR,mobile,8
17041,2024-06-29,Social,IN,mobile,7
17042,2024-10-26,Organic,US,desktop,8
17043,2024-02-29,Email,DE,mobile,5
17044,2024-01-18,Email,UK,desktop,16
17045,2024-09-23,Organic,IN,mobile,11
17046,2024-12-29,Social,US,mobile,10
17047,2024-02-10,Paid Search,DE,desktop,2
17048,2024-11-17,Paid Search,US,desktop,11
17049,2024-06-04,Social,IN,mobile,7
17050,2024-01-08,Paid Search,IN,mobile,5
17051,2024-07-19,Social,BR,mobile,9
17052,2024-04-24,Paid Search,DE,mobile,7
17053,2024-09-22,Paid Search,UK,mobile,9
17054,2024-04-28,Organic,IN,desktop,8
17055,2024-07-09,Email,IN,mobile,7
17056,2024-03-24,Social,US,desktop,4
17057,2024-11-05,Social,DE,desktop,10
17058,2024-12-07,Social,BR,mobile,8
17059,2024-06-11,Social,CA,mobile,8
17060,2024-06-27,Paid Search,US,desktop,10
17061,2024-12-25,Email,US,mobile,6
17062,2024-02-29,Organic,CA,desktop,8
17063,2024-10-30,Organic,DE,desktop,5
17064,2024-08-09,Social,US,mobile,14
17065,2024-11-22,Social,UK,desktop,9
17066,2024-04-30,Organic,BR,desktop,9
17067,2024-05-01,Organic,CA,mobile,10
17068,2024-05-13,Organic,IN,mobile,13
17069,2024-01-08,Paid Search,,mobile,10
17070,2024-03-12,Referral,CA,desktop,3
17071,2024-12-29,Referral,US,desktop,5
17072,2024-04-12,Organic,DE,desktop,7
17073,2024-01-09,Paid Search,US,desktop,8
17074,2024-04-24,Organic,DE,mobile,7
17075,2024-06-12,Paid Search,BR,desktop,11
17076,2024-08-02,Organic,US,mobile,7
17077,2024-01-30,Social,BR,desktop,10
17078,2024-10-24,Paid Search,US,mobile,7
17079,2024-11-05,Email,IN,mobile,9
17080,2024-03-29,Social,US,desktop,12
17081,2024-10-27,Paid Search,US,mobile,4
17082,2024-05-26,Paid Search,US,mobile,7
17083,2024-06-18,Paid Search,US,mobile,8
17084,2024-12-10,Social,DE,mobile,15
17085,2024-11-26,Paid Search,BR,desktop,6
17086,2024-05-31,Referral,US,mobile,4
17087,2024-07-12,Social,CA,desktop,4
17088,2024-04-27,Paid Search,US,desktop,10
17089,2024-07-22,Organic,,mobile,18
17090,2024-09-18,Organic,UK,desktop,8
17091,2024-02-09,Social,UK,mobile,3
17092,2024-12-05,Email,US,desktop,10
17093,2024-09-30,Email,IN,mobile,7
17094,2024-02-11,Paid Search,IN,mobile,5
17095,2024-11-19,Referral,DE,mobile,12
17096,2024-10-09,Referral,UK,mobile,6
17097,2024-05-08,Email,,mobile,10
17098,2024-07-24,Organic,US,mobile,11
17099,2024-11-16,Organic,CA,mobile,10
17100,2024-12-20,Organic,US,mobile,7
17101,2024-04-25,Social,IN,mobile,9
17102,2024-09-07,Referral,,mobile,10
17103,2024-11-16,Paid Search,UK,desktop,6
17104,2024-12-27,Email,US,mobile,6
17105,2024-01-31,Referral,UK,mobile,7
17106,2024-07-17,Paid Search,US,desktop,8
17107,2024-11-20,Organic,IN,mobile,9
17108,2024-01-02,Paid Search,US,desktop,10
17109,2024-06-23,Referral,US,mobile,8
17110,2024-08-15,Organic,CA,mobile,12
17111,2024-07-25,Email,US,desktop,11
17112,2024-10-05,Paid Search,DE,mobile,7
17113,2024-01-29,Organic,IN,mobile,7
17114,2024-10-22,Paid Search,BR,mobile,8
17115,2024-04-26,Paid Search,UK,mobile,9
17116,2024-11-04,Social,,mobile,8
17117,2024-06-17,Social,CA,desktop,14
17118,2024-01-19,Email,UK,mobile,12
17119,2024-12-19,Referral,US,mobile,4
17120,2024-10-21,Paid Search,US,mobile,4
17121,2024-05-21,Organic,DE,desktop,8
17122,2024-04-21,Referral,IN,mobile,11
17123,2024-08-16,Referral,UK,mobile,9
17124,2024-12-26,Paid Search,IN,mobile,16
17125,2024-04-29,Email,DE,desktop,5
17126,2024-12-14,Email,US,mobile,7
17127,2024-05-14,Social,US,mobile,11
17128,2024-09-25,Paid Search,US,mobile,10
17129,2024-06-03,Organic,IN,mobile,13
17130,2024-02-06,Social,UK,mobile,9
17131,2024-12-10,Organic,US,mobile,7
17132,2024-03-10,Organic,CA,desktop,10
17133,2024-12-13,Referral,CA,mobile,10
17134,2024-02-14,Paid Search,IN,desktop,8
17135,2024-04-20,Paid Search,IN,mobile,8
17136,2024-12-05,Paid Search,UK,mobile,10
17137,2024-09-10,Paid Search,BR,desktop,8
17138,2024-03-20,Organic,US,desktop,12
17139,2024-08-18,Social,US,mobile,10
17140,2024-03-16,Paid Search,IN,mobile,8
17141,2024-11-20,Organic,US,desktop,9
17142,2024-01-22,Paid Search,US,mobile,9
17143,2024-07-27,Organic,BR,mobile,10
17144,2024-01-28,Paid Search,US,mobile,12
17145,2024-09-22,Organic,IN,desktop,9
17146,2024-12-10,Social,US,mobile,10
17147,2024-11-06,Email,CA,mobile,11
17148,2024-05-30,Organic,IN,mobile,13
17149,2024-04-08,Organic,US,desktop,14
17150,2024-02-21,Social,US,desktop,7
17151,2024-11-20,Referral,UK,mobile,12
17152,2024-02-04,Organic,DE,desktop,5
17153,2024-08-30,Email,US,mobile,9
17154,2024-05-28,Organic,US,mobile,13
17155,2024-12-29,Email,DE,mobile,9
17156,2024-07-19,Social,CA,mobile,9
17157,2024-08-02,Email,BR,mobile,12
17158,2024-12-04,Paid Search,US,desktop,15
17159,2024-12-21,Paid Search,UK,mobile,4
17160,2024-08-15,Organic,US,mobile,5
17161,2024-10-26,Social,,mobile,7
17162,2024-09-02,Organic,IN,mobile,5
17163,2024-06-19,Paid Search,US,desktop,8
17164,2024-01-25,Organic,IN,desktop,20
17165,2024-09-30,Organic,US,mobile,10
17166,2024-09-24,Social,CA,desktop,9
17167,2024-02-19,Email,US,desktop,8
17168,2024-04-05,Organic,US,mobile,10
17169,2024-10-05,Paid Search,CA,desktop,7
17170,2024-03-04,Social,DE,desktop,5
17171,2024-09-21,Organic,DE,desktop,10
17172,2024-09-30,Organic,IN,desktop,10
17173,2024-05-23,Organic,IN,desktop,13
17174,2024-04-16,Organic,US,desktop,12
17175,2024-05-30,Paid Search,IN,desktop,9
17176,2024-05-25,Referral,US,desktop,10
17177,2024-08-23,Email,UK,mobile,8
17178,2024-10-09,Email,UK,desktop,5
17179,2024-11-16,Social,CA,mobile,13
17180,2024-01-13,Organic,UK,mobile,8
17181,2024-10-03,Email,US,mobile,6
17182,2024-05-08,Referral,DE,desktop,11
17183,2024-11-09,Organic,US,desktop,6
17184,2024-02-02,Organic,UK,desktop,5
17185,2024-08-03,Social,US,mobile,6
17186,2024-08-02,Social,IN,desktop,7
17187,2024-05-13,Organic,UK,desktop,8
17188,2024-12-21,Organic,UK,desktop,15
17189,2024-02-15,Organic,US,mobile,6
17190,2024-02-27,Referral,IN,mobile,7
17191,2024-09-05,Paid Search,US,desktop,6
17192,2024-07-21,Organic,IN,mobile,11
17193,2024-04-19,Paid Search,DE,desktop,13
17194,2024-05-04,Social,IN,mobile,3
17195,2024-03-07,Organic,IN,mobile,7
17196,2024-11-18,Organic,IN,desktop,9
17197,2024-08-10,Social,US,mobile,6
17198,2024-04-11,Organic,IN,desktop,8
17199,2024-06-07,Organic,DE,desktop,11
17200,2024-12-01,Organic,BR,desktop,2
17201,2024-11-25,Social,US,mobile,10
17202,2024-01-30,Organic,UK,desktop,6
17203,2024-09-08,Organic,IN,mobile,7
17204,2024-03-05,Organic,BR,mobile,7
17205,2024-03-28,Referral,IN,desktop,6
17206,2024-11-17,Organic,US,mobile,12
17207,2024-11-27,Organic,US,mobile,16
17208,2024-02-05,Referral,CA,mobile,7
17209,2024-11-20,Referral,UK,mobile,9
17210,2024-10-03,Social,BR,desktop,5
17211,2024-10-19,Organic,US,desktop,10
17212,2024-10-24,Email,BR,mobile,6
17213,2024-07-18,Organic,US,desktop,9
17214,2024-12-14,Social,IN,mobile,5
17215,2024-03-24,Organic,IN,desktop,5
17216,2024-07-18,Organic,US,mobile,8
17217,2024-05-09,Organic,,desktop,10
17218,2024-11-04,Organic,US,mobile,8
17219,2024-02-05,Organic,DE,mobile,10
17220,2024-06-22,Social,IN,desktop,12
17221,2024-10-18,Organic,US,desktop,4
17222,2024-05-07,Referral,IN,mobile,6
17223,2024-04-09,Organic,BR,mobile,7
17224,2024-04-18,Organic,CA,desktop,6
17225,2024-09-28,Organic,CA,desktop,8
17226,2024-04-27,Organic,DE,desktop,6
17227,2024-06-11,Referral,UK,mobile,9
17228,2024-08-01,Paid Search,US,mobile,10
17229,2024-12-12,Paid Search,US,desktop,8
17230,2024-10-25,Organic,US,mobile,7
17231,2024-03-18,Paid Search,IN,mobile,7
17232,2024-11-23,Paid Search,US,desktop,11
17233,2024-11-11,Social,UK,desktop,9
17234,2024-10-09,Paid Search,US,mobile,5
17235,2024-07-22,Referral,US,mobile,9
17236,2024-01-30,Organic,BR,desktop,8
17237,2024-09-28,Paid Search,DE,mobile,5
17238,2024-07-23,Organic,US,mobile,6
17239,2024-05-06,Paid Search,US,mobile,8
17240,2024-01-05,Paid Search,US,mobile,6
17241,2024-04-05,Organic,US,mobile,7
17242,2024-08-22,Social,CA,mobile,9
17243,2024-02-17,Organic,IN,desktop,8
17244,2024-09-09,Organic,IN,mobile,11
17245,2024-11-03,Paid Search,DE,mobile,14
17246,2024-05-09,Social,IN,mobile,11
17247,2024-02-05,Organic,US,mobile,12
17248,2024-02-29,Paid Search,BR,mobile,11
17249,2024-05-24,Organic,IN,desktop,2
17250,2024-10-31,Email,US,desktop,5
17251,2024-09-01,Referral,DE,desktop,4
17252,2024-11-18,Paid Search,US,desktop,10
17253,2024-12-29,Paid Search,UK,desktop,6
17254,2024-03-25,Social,US,desktop,7
17255,2024-09-22,Social,BR,mobile,10
17256,2024-07-04,Paid Search,IN,mobile,4
17257,2024-07-14,Organic,US,mobile,4
17258,2024-05-12,Paid Search,,mobile,9
17259,2024-05-19,Paid Search,IN,mobile,10
17260,2024-09-16,Paid Search,DE,mobile,5
17261,2024-08-28,Organic,IN,mobile,2
17262,2024-05-09,Paid Search,,mobile,8
17263,2024-02-20,Social,US,mobile,4
17264,2024-08-13,Organic,US,mobile,6
17265,2024-10-07,Organic,US,mobile,9
17266,2024-08-06,Email,US,mobile,9
17267,2024-01-02,Organic,US,desktop,9
17268,2024-04-25,Paid Search,US,mobile,12
17269,2024-10-20,Organic,CA,desktop,10
17270,2024-10-08,Organic,UK,desktop,11
17271,2024-01-05,Organic,US,desktop,12
17272,2024-07-05,Organic,US,mobile,13
17273,2024-06-23,Organic,US,mobile,14
17274,2024-09-08,Organic,US,desktop,13
17275,2024-02-22,Social,IN,mobile,8
17276,2024-08-28,Organic,UK,mobile,10
17277,2024-12-14,Organic,IN,mobile,11
17278,2024-05-30,Social,US,desktop,10
17279,2024-05-17,Organic,IN,desktop,12
17280,2024-01-13,Paid Search,,mobile,7
17281,2024-01-25,Organic,IN,desktop,7
17282,2024-12-09,Organic,US,mobile,8
17283,2024-12-23,Social,IN,mobile,14
17284,2024-01-03,Social,BR,desktop,5
17285,2024-11-29,Social,IN,mobile,11
17286,2024-03-14,Organic,US,mobile,8
17287,2024-08-07,Paid Search,CA,desktop,6
17288,2024-09-16,Organic,US,mobile,8
17289,2024-05-25,Organic,US,mobile,14
17290,2024-07-26,Email,BR,desktop,7
17291,2024-08-30,Paid Search,US,desktop,14
17292,2024-03-22,Organic,US,mobile,10
17293,2024-12-29,Organic,BR,mobile,12
17294,2024-03-26,Social,DE,desktop,2
17295,2024-01-05,Referral,US,mobile,15
17296,2024-12-13,Paid Search,CA,desktop,13
17297,2024-06-20,Referral,US,desktop,7
17298,2024-06-09,Organic,IN,desktop,10
17299,2024-04-23,Referral,UK,mobile,12
17300,2024-01-11,Paid Search,IN,mobile,7
17301,2024-04-19,Organic,BR,mobile,15
17302,2024-06-07,Organic,IN,mobile,12
17303,2024-07-23,Paid Search,US,mobile,5
17304,2024-07-01,Referral,US,mobile,22
17305,2024-11-22,Email,UK,mobile,11
17306,2024-12-02,Paid Search,IN,mobile,8
17307,2024-05-09,Paid Search,UK,desktop,5
17308,2024-12-18,Organic,UK,desktop,8
17309,2024-11-18,Organic,US,mobile,8
17310,2024-12-08,Social,US,mobile,6
17311,2024-09-26,Referral,IN,mobile,9
17312,2024-03-23,Organic,IN,mobile,12
17313,2024-03-22,Email,US,desktop,7
17314,2024-12-02,Organic,US,mobile,17
17315,2024-07-18,Social,DE,desktop,8
17316,2024-11-26,Social,DE,desktop,4
17317,2024-10-01,Paid Search,CA,mobile,20
17318,2024-03-29,Paid Search,US,mobile,10
17319,2024-06-04,Email,IN,mobile,7
17320,2024-12-20,Organic,US,desktop,9
17321,2024-01-09,Referral,BR,mobile,12
17322,2024-09-29,Paid Search,US,mobile,3
17323,2024-12-24,Social,UK,desktop,10
17324,2024-02-14,Organic,IN,mobile,12
17325,2024-04-22,Referral,US,mobile,16
17326,2024-08-02,Paid Search,UK,mobile,9
17327,2024-11-11,Paid Search,US,desktop,12
17328,2024-07-18,Social,UK,mobile,11
17329,2024-01-26,Organic,DE,mobile,8
17330,2024-02-23,Social,US,desktop,15
17331,2024-05-31,Paid Search,DE,desktop,15
17332,2024-05-11,Organic,US,desktop,10
17333,2024-04-01,Social,US,mobile,7
17334,2024-11-09,Referral,DE,mobile,7
17335,2024-01-12,Referral,UK,desktop,12
17336,2024-11-06,Paid Search,IN,mobile,7
17337,2024-12-06,Organic,US,mobile,13
17338,2024-08-31,Social,US,desktop,14
17339,2024-08-29,Paid Search,UK,mobile,5
17340,2024-03-04,Organic,IN,mobile,6
17341,2024-08-09,Paid Search,US,mobile,11
17342,2024-05-31,Email,US,mobile,15
17343,2024-04-05,Social,US,mobile,7
17344,2024-08-15,Paid Search,IN,desktop,12
17345,2024-01-01,Social,CA,mobile,9
17346,2024-04-23,Organic,CA,mobile,8
17347,2024-09-09,Email,US,desktop,16
17348,2024-06-30,Organic,UK,mobile,6
17349,2024-03-02,Paid Search,BR,mobile,16
17350,2024-01-01,Social,CA,mobile,6
17351,2024-04-21,Email,IN,desktop,5
17352,2024-08-02,Organic,CA,mobile,9
17353,2024-07-28,Organic,US,mobile,13
17354,2024-02-25,Social,CA,mobile,9
17355,2024-08-25,Paid Search,US,desktop,11
17356,2024-12-30,Social,US,mobile,10
17357,2024-08-15,Social,IN,desktop,8
17358,2024-07-26,Organic,IN,mobile,7
17359,2024-08-28,Paid Search,IN,mobile,9
17360,2024-11-22,Paid Search,CA,mobile,15
17361,2024-12-13,Email,US,desktop,6
17362,2024-01-18,Social,DE,mobile,6
17363,2024-03-26,Organic,US,mobile,3
17364,2024-02-19,Social,US,mobile,6
17365,2024-10-18,Social,BR,desktop,9
17366,2024-01-20,Email,CA,mobile,11
17367,2024-11-29,Organic,US,mobile,16
17368,2024-01-09,Social,IN,desktop,3
17369,2024-08-21,Paid Search,US,mobile,7
17370,2024-04-23,Paid Search,IN,mobile,7
17371,2024-07-05,Referral,BR,desktop,8
17372,2024-06-25,Paid Search,UK,mobile,10
17373,2024-10-10,Paid Search,UK,desktop,8
17374,2024-07-15,Paid Search,DE,mobile,8
17375,2024-06-17,Organic,IN,desktop,8
17376,2024-10-04,Organic,UK,desktop,9
17377,2024-12-07,Email,US,mobile,14
17378,2024-10-25,Organic,IN,desktop,8
17379,2024-10-06,Organic,CA,desktop,9
17380,2024-07-11,Social,IN,desktop,7
17381,2024-11-29,Social,IN,mobile,5
17382,2024-07-11,Organic,US,desktop,12
17383,2024-12-09,Social,US,desktop,11
17384,2024-10-28,Social,DE,mobile,11
17385,2024-03-04,Social,US,mobile,9
17386,2024-01-21,Organic,UK,mobile,9
17387,2024-10-08,Social,CA,mobile,15
17388,2024-09-19,Social,US,desktop,10
17389,2024-08-21,Paid Search,US,mobile,12
17390,2024-12-23,Referral,US,mobile,13
17391,2024-08-01,Paid Search,,desktop,2
17392,2024-05-21,Paid Search,US,mobile,13
17393,2024-08-08,Paid Search,US,mobile,9
17394,2024-01-13,Paid Search,US,desktop,12
17395,2024-08-13,Paid Search,US,mobile,10
17396,2024-11-29,Email,US,mobile,9
17397,2024-01-02,Paid Search,US,mobile,12
17398,2024-11-11,Paid Search,DE,mobile,8
17399,2024-10-28,Social,DE,mobile,7
17400,2024-02-15,Referral,IN,mobile,12
17401,2024-11-12,Referral,US,desktop,10
17402,2024-10-15,Social,IN,mobile,14
17403,2024-07-13,Referral,DE,mobile,10
17404,2024-04-11,Referral,DE,desktop,12
17405,2024-04-28,Organic,IN,desktop,8
17406,2024-08-25,Organic,US,mobile,8
17407,2024-04-11,Social,US,mobile,7
17408,2024-05-12,Organic,BR,mobile,6
17409,2024-12-09,Paid Search,DE,mobile,2
17410,2024-10-04,Organic,UK,desktop,17
17411,2024-10-06,Organic,US,desktop,6
17412,2024-12-17,Paid Search,US,desktop,12
17413,2024-01-03,Social,IN,mobile,12
17414,2024-04-11,Social,US,desktop,15
17415,2024-09-10,Paid Search,US,mobile,7
17416,2024-06-24,Organic,CA,desktop,12
17417,2024-02-18,Organic,US,desktop,10
17418,2024-10-21,Organic,US,mobile,4
17419,2024-01-21,Paid Search,US,mobile,8
17420,2024-08-01,Email,DE,mobile,16
17421,2024-08-07,Paid Search,US,mobile,3
17422,2024-09-02,Social,IN,mobile,12
17423,2024-05-08,Paid Search,BR,mobile,11
17424,2024-01-11,Social,DE,desktop,8
17425,2024-11-25,Organic,UK,desktop,4
17426,2024-12-08,Social,UK,mobile,15
17427,2024-07-10,Email,UK,mobile,15
17428,2024-01-09,Email,US,desktop,7
17429,2024-08-14,Social,US,desktop,4
17430,2024-05-09,Organic,,desktop,9
17431,2024-03-17,Organic,IN,mobile,13
17432,2024-03-12,Email,UK,desktop,9
17433,2024-03-16,Social,IN,mobile,6
17434,2024-05-14,Organic,US,desktop,9
17435,2024-04-25,Organic,UK,mobile,16
17436,2024-11-08,Paid Search,US,desktop,10
17437,2024-07-14,Organic,CA,mobile,16
17438,2024-06-20,Organic,,desktop,14
17439,2024-03-02,Social,IN,mobile,8
17440,2024-11-21,Organic,IN,desktop,13
17441,2024-01-24,Organic,US,mobile,5
17442,2024-04-09,Paid Search,IN,mobile,12
17443,2024-08-28,Paid Search,UK,desktop,8
17444,2024-09-25,Social,CA,desktop,9
17445,2024-10-28,Paid Search,US,mobile,9
17446,2024-06-13,Email,,desktop,4
17447,2024-05-20,Paid Search,US,desktop,16
17448,2024-04-28,Social,CA,mobile,14
17449,2024-08-09,Paid Search,IN,mobile,7
17450,2024-05-21,Referral,UK,mobile,11
17451,2024-05-13,Social,US,mobile,9
17452,2024-01-08,Paid Search,UK,mobile,12
17453,2024-12-14,Organic,IN,mobile,19
17454,2024-01-26,Social,BR,desktop,6
17455,2024-04-21,Paid Search,,mobile,5
17456,2024-12-05,Organic,UK,mobile,10
17457,2024-10-06,Organic,IN,mobile,11
17458,2024-08-13,Social,DE,desktop,9
17459,2024-09-10,Organic,UK,desktop,13
17460,2024-02-11,Referral,IN,desktop,9
17461,2024-10-30,Email,US,mobile,4
17462,2024-04-13,Social,IN,desktop,2
17463,2024-12-17,Paid Search,DE,desktop,5
17464,2024-04-06,Paid Search,CA,desktop,7
17465,2024-08-29,Organic,IN,mobile,7
17466,2024-08-01,Organic,US,desktop,9
17467,2024-03-01,Organic,US,desktop,11
17468,2024-05-27,Organic,US,desktop,19
17469,2024-10-21,Email,UK,desktop,6
17470,2024-03-29,Social,DE,mobile,9
17471,2024-12-19,Paid Search,UK,mobile,7
17472,2024-05-01,Organic,US,mobile,8
17473,2024-08-30,Referral,US,desktop,12
17474,2024-08-27,Paid Search,CA,mobile,13
17475,2024-07-05,Paid Search,DE,mobile,12
17476,2024-09-09,Email,US,mobile,5
17477,2024-10-09,Social,US,mobile,14
17478,2024-08-27,Social,US,mobile,10
17479,2024-08-06,Social,DE,desktop,8
17480,2024-08-23,Referral,IN,mobile,3
17481,2024-06-10,Social,US,mobile,5
17482,2024-01-31,Organic,IN,mobile,9
17483,2024-03-08,Paid Search,CA,desktop,12
17484,2024-08-23,Paid Search,US,desktop,5
17485,2024-12-07,Referral,BR,desktop,8
17486,2024-01-11,Paid Search,DE,desktop,2
17487,2024-08-01,Social,UK,mobile,13
17488,2024-04-14,Organic,US,mobile,11
17489,2024-08-07,Email,US,mobile,6
17490,2024-10-10,Organic,US,desktop,10
17491,2024-10-06,Organic,CA,desktop,7
17492,2024-10-02,Paid Search,DE,desktop,11
17493,2024-10-20,Organic,US,mobile,8
17494,2024-02-01,Organic,US,desktop,13
17495,2024-07-19,Paid Search,UK,mobile,11
17496,2024-04-18,Social,IN,mobile,12
17497,2024-12-05,Paid Search,US,desktop,7
17498,2024-10-22,Email,US,desktop,6
17499,2024-02-15,Organic,US,desktop,13
17500,2024-04-10,Organic,US,mobile,13
17501,2024-06-30,Email,US,mobile,7
17502,2024-12-19,Social,US,mobile,13
17503,2024-02-16,Paid Search,IN,mobile,7
17504,2024-08-09,Organic,BR,desktop,8
17505,2024-05-18,Paid Search,US,desktop,4
17506,2024-09-05,Referral,CA,mobile,7
17507,2024-09-06,Referral,,desktop,11
17508,2024-04-09,Social,IN,desktop,8
17509,2024-10-23,Organic,US,mobile,9
17510,2024-02-08,Paid Search,US,mobile,6
17511,2024-11-02,Paid Search,US,mobile,11
17512,2024-03-29,Email,US,desktop,11
17513,2024-08-17,Email,US,desktop,11
17514,2024-05-21,Organic,US,desktop,14
17515,2024-08-24,Organic,US,mobile,5
17516,2024-04-20,Social,US,desktop,7
17517,2024-08-09,Organic,DE,desktop,6
17518,2024-01-04,Email,CA,desktop,6
17519,2024-05-31,Social,US,desktop,7
17520,2024-11-05,Social,UK,mobile,4
17521,2024-07-03,Referral,IN,mobile,7
17522,2024-07-16,Paid Search,IN,desktop,9
17523,2024-08-28,Paid Search,US,desktop,10
17524,2024-06-22,Social,UK,mobile,9
17525,2024-11-18,Paid Search,US,mobile,9
17526,2024-06-11,Paid Search,US,desktop,9
17527,2024-12-12,Social,CA,mobile,6
17528,2024-11-21,Paid Search,BR,mobile,6
17529,2024-06-17,Social,US,desktop,14
17530,2024-05-28,Referral,US,desktop,5
17531,2024-09-16,Paid Search,US,mobile,3
17532,2024-10-12,Paid Search,IN,mobile,11
17533,2024-03-19,Organic,IN,mobile,5
17534,2024-04-09,Paid Search,DE,desktop,9
17535,2024-03-02,Paid Search,UK,mobile,5
17536,2024-10-14,Social,CA,desktop,8
17537,2024-09-29,Email,UK,mobile,11
17538,2024-03-20,Paid Search,BR,mobile,9
17539,2024-07-29,Organic,CA,mobile,8
17540,2024-10-15,Organic,US,desktop,11
17541,2024-12-14,Organic,UK,mobile,14
17542,2024-03-15,Email,US,mobile,4
17543,2024-05-04,Paid Search,US,mobile,12
17544,2024-05-21,Email,BR,mobile,9
17545,2024-08-29,Organic,,mobile,12
17546,2024-02-27,Organic,US,mobile,6
17547,2024-03-21,Email,US,desktop,8
17548,2024-10-21,Referral,BR,desktop,12
17549,2024-07-31,Social,US,desktop,6
17550,2024-03-08,Paid Search,DE,mobile,16
17551,2024-06-05,Organic,BR,desktop,9
17552,2024-02-27,Organic,,mobile,6
17553,2024-05-27,Organic,CA,desktop,10
17554,2024-06-10,Paid Search,IN,desktop,9
17555,2024-02-17,Referral,,mobile,11
17556,2024-01-26,Organic,US,desktop,10
17557,2024-11-23,Paid Search,US,mobile,8
17558,2024-11-25,Social,UK,mobile,10
17559,2024-01-02,Organic,US,desktop,16
17560,2024-09-04,Referral,UK,mobile,11
17561,2024-02-09,Social,UK,desktop,5
17562,2024-10-30,Organic,UK,desktop,7
17563,2024-11-22,Referral,US,mobile,12
17564,2024-08-26,Social,DE,mobile,8
17565,2024-08-25,Referral,CA,desktop,6
17566,2024-05-30,Email,US,mobile,12
17567,2024-04-13,Paid Search,IN,desktop,6
17568,2024-07-16,Organic,US,mobile,8
17569,2024-02-26,Social,CA,desktop,10
17570,2024-09-14,Organic,IN,mobile,14
17571,2024-07-05,Paid Search,US,mobile,5
17572,2024-03-15,Organic,CA,desktop,14
17573,2024-08-16,Social,US,desktop,9
17574,2024-10-26,Social,BR,desktop,9
17575,2024-08-16,Referral,US,mobile,7
17576,2024-07-27,Social,IN,desktop,12
17577,2024-11-12,Organic,US,mobile,3
17578,2024-01-05,Social,,mobile,9
17579,2024-08-26,Paid Search,BR,mobile,20
17580,2024-06-13,Email,,mobile,11
17581,2024-03-21,Social,CA,mobile,10
17582,2024-12-24,Social,DE,mobile,8
17583,2024-06-11,Social,UK,mobile,7
17584,2024-05-16,Social,IN,mobile,13
17585,2024-03-12,Paid Search,IN,mobile,10
17586,2024-12-30,Email,UK,desktop,9
17587,2024-11-14,Paid Search,BR,desktop,9
17588,2024-01-31,Social,US,mobile,7
17589,2024-08-08,Organic,DE,mobile,11
17590,2024-03-03,Organic,,desktop,12
17591,2024-09-29,Organic,IN,desktop,6
17592,2024-07-10,Paid Search,IN,desktop,6
17593,2024-02-16,Social,US,desktop,11
17594,2024-08-05,Social,US,mobile,14
17595,2024-12-02,Organic,DE,mobile,11
17596,2024-05-18,Organic,,desktop,7
17597,2024-01-22,Paid Search,BR,mobile,14
17598,2024-12-13,Organic,US,desktop,13
17599,2024-02-29,Referral,US,desktop,8
17600,2024-07-07,Referral,US,mobile,5
17601,2024-08-01,Paid Search,UK,mobile,13
17602,2024-04-08,Social,US,desktop,4
17603,2024-03-15,Email,UK,desktop,6
17604,2024-02-18,Social,US,mobile,11
17605,2024-01-31,Paid Search,CA,mobile,4
17606,2024-07-19,Social,US,mobile,9
17607,2024-11-10,Paid Search,BR,desktop,6
17608,2024-02-23,Paid Search,US,mobile,17
17609,2024-09-24,Paid Search,US,mobile,5
17610,2024-06-14,Organic,US,mobile,7
17611,2024-01-16,Social,US,mobile,6
17612,2024-07-29,Social,UK,mobile,9
17613,2024-04-14,Organic,IN,desktop,14
17614,2024-08-22,Organic,IN,desktop,7
17615,2024-05-21,Paid Search,IN,mobile,7
17616,2024-09-12,Email,,mobile,8
17617,2024-12-05,Paid Search,UK,desktop,8
17618,2024-04-11,Paid Search,IN,mobile,11
17619,2024-12-11,Email,US,mobile,6
17620,2024-03-26,Paid Search,US,mobile,19
17621,2024-01-31,Paid Search,US,desktop,7
17622,2024-03-21,Email,US,mobile,3
17623,2024-11-01,Paid Search,US,mobile,10
17624,2024-09-16,Paid Search,BR,mobile,15
17625,2024-12-21,Organic,US,mobile,6
17626,2024-09-27,Organic,BR,mobile,7
17627,2024-06-14,Social,UK,mobile,7
17628,2024-11-26,Social,US,mobile,9
17629,2024-12-17,Organic,CA,desktop,9
17630,2024-10-24,Paid Search,UK,mobile,7
17631,2024-08-05,Paid Search,UK,mobile,7
17632,2024-11-05,Social,US,mobile,6
17633,2024-03-16,Paid Search,US,desktop,9
17634,2024-11-29,Paid Search,DE,desktop,3
17635,2024-12-30,Paid Search,CA,desktop,6
17636,2024-09-12,Social,IN,mobile,10
17637,2024-03-22,Social,CA,desktop,8
17638,2024-03-01,Organic,IN,mobile,8
17639,2024-12-18,Paid Search,IN,mobile,16
17640,2024-11-20,Social,,mobile,8
17641,2024-10-10,Paid Search,US,desktop,4
17642,2024-12-14,Organic,US,mobile,12
17643,2024-07-17,Organic,US,mobile,12
17644,2024-11-25,Organic,US,mobile,13
17645,2024-03-09,Paid Search,DE,desktop,9
17646,2024-03-17,Social,UK,desktop,9
17647,2024-07-20,Paid Search,IN,desktop,12
17648,2024-05-15,Organic,US,mobile,6
17649,2024-06-21,Referral,IN,desktop,5
17650,2024-10-27,Social,IN,mobile,9
17651,2024-01-23,Referral,US,mobile,9
17652,2024-10-01,Organic,US,mobile,8
